泰州市,321200,320000,1793533
苏州市,320500,320000,1793703
宿迁市,321300,320000,1793771
徐州市,320300,320000,1793899
淮安市,320800,320000,1797873
南通市,320600,320000,1799722
南京市,320100,320000,1799962
南通市,320600,320000,1801200
常州市,320400,320000,1802788
常州市,320400,320000,1805360
南通市,320600,320000,1805408
泰州市,321200,320000,1805639
南京市,320100,320000,1806260
淮安市,320800,320000,1807703
南通市,320600,320000,1809116
扬州市,321000,320000,1810309
徐州市,320300,320000,1811200
盐城市,320900,320000,1812228
镇江市,321100,320000,1813802
镇江市,321100,320000,1814412
无锡市,320200,320000,1815251
常州市,320400,320000,1815456
苏州市,320500,320000,1886760
马鞍山市,340500,340000,7034944
苏州市,320500,320000,7283386
南通市,320600,320000,7324571
苏州市,320500,320000,7332439
南通市,320600,320000,7843770
扬州市,321000,320000,8262308
扬州市,321000,320000,8273114
南京市,320100,320000,8274085
泰州市,321200,320000,8359698
泰州市,321200,320000,8360473
南通市,320600,320000,10942183
丽水市,331100,330000,1783865
绍兴市,330600,330000,1783940
宁波市,330200,330000,1784647
杭州市,330100,330000,1784764
宁波市,330200,330000,1785545
温州市,330300,330000,1785952
嘉兴市,330400,330000,1789799
杭州市,330100,330000,1789998
温州市,330300,330000,1790414
嘉兴市,330400,330000,1790942
温州市,330300,330000,1791388
台州市,331000,330000,1791464
嘉兴市,330400,330000,1791604
杭州市,330100,330000,1792617
台州市,331000,330000,1792889
温州市,330300,330000,1793133
丽水市,331100,330000,1793952
绍兴市,330600,330000,1795647
绍兴市,330600,330000,1795855
温州市,330300,330000,1797063
衢州市,330800,330000,1797264
金华市,330700,330000,1798425
宁波市,330200,330000,1799384
宁波市,330200,330000,1799397
丽水市,331100,330000,1800606
杭州市,330100,330000,1800884
台州市,331000,330000,1801757
丽水市,331100,330000,1802257
衢州市,330800,330000,1802261
丽水市,331100,330000,1803245
台州市,331000,330000,1803422
金华市,330700,330000,1804442
温州市,330300,330000,1804645
绍兴市,330600,330000,1804753
杭州市,330100,330000,1805064
金华市,330700,330000,1805528
嘉兴市,330400,330000,1805953
衢州市,330800,330000,1806273
湖州市,330500,330000,1806535
宁波市,330200,330000,1806602
金华市,330700,330000,1806603
台州市,331000,330000,1807086
台州市,331000,330000,1807143
杭州市,330100,330000,1808926
台州市,331000,330000,1809061
金华市,330700,330000,1809412
杭州市,330100,330000,1810846
湖州市,330500,330000,1812981
丽水市,331100,330000,1813521
宁波市,330200,330000,1813658
嘉兴市,330400,330000,1813869
金华市,330700,330000,1814870
湖州市,330500,330000,1815492
宁波市,330200,330000,1816625
舟山市,330900,330000,1886762
丽水市,331100,330000,1918084
丽水市,331100,330000,1918203
温州市,330300,330000,1918539
温州市,330300,330000,1985105
温州市,330300,330000,1985152
丽水市,331100,330000,6981911
绍兴市,330600,330000,7072498
金华市,330700,330000,8367793
宣城市,341800,340000,1788081
黄山市,341000,340000,1788267
黄山市,341000,340000,1792359
铜陵市,340700,340000,1792621
滁州市,341100,340000,1793015
宿州市,341300,340000,1793743
六安市,341500,340000,1794781
阜阳市,341200,340000,1805844
淮南市,340400,340000,1807681
淮北市,340600,340000,1807700
合肥市,340100,340000,1808722
阜阳市,341200,340000,1810845
滁州市,341100,340000,1811186
滁州市,341100,340000,1814757
池州市,341700,340000,1814934
合肥市,340100,340000,1815427
亳州市,341600,340000,1816234
黄山市,341000,340000,1816316
蚌埠市,340300,340000,1816440
安庆市,340800,340000,1817993
合肥市,340100,340000,1818058
黄山市,341000,340000,6973631
马鞍山市,340500,340000,7041861
芜湖市,340200,340000,7069199
六安市,341500,340000,10941919
漳州市,350600,350000,1785018
泉州市,350500,350000,1786370
三明市,350400,350000,1786401
宁德市,350900,350000,1789271
漳州市,350600,350000,1789937
厦门市,350200,350000,1790645
宁德市,350900,350000,1792585
福州市,350100,350000,1793478
三明市,350400,350000,1794571
宁德市,350900,350000,1794762
龙岩市,350800,350000,1795402
南平市,350700,350000,1795857
龙岩市,350800,350000,1796228
三明市,350400,350000,1796663
福州市,350100,350000,1797120
泉州市,350500,350000,1797353
泉州市,350500,350000,1797658
福州市,350100,350000,1797799
龙岩市,350800,350000,1798846
龙岩市,350800,350000,1802276
泉州市,350500,350000,1802279
宁德市,350900,350000,1806097
宁德市,350900,350000,1808872
三明市,350400,350000,1809153
福州市,350100,350000,1810821
宁德市,350900,350000,1810830
厦门市,350200,350000,1811017
三明市,350400,350000,1914297
三明市,350400,350000,1920915
南平市,350700,350000,1922062
漳州市,350600,350000,1978048
南平市,350700,350000,1983821
龙岩市,350800,350000,2002434
泉州市,350500,350000,2006076
泉州市,350500,350000,2006091
泉州市,350500,350000,2006671
泉州市,350500,350000,2006742
三明市,350400,350000,2008880
龙岩市,350800,350000,6663796
南平市,350700,350000,6906058
宜春市,360900,360000,1785083
鹰潭市,360600,360000,1786577
宜春市,360900,360000,1786746
上饶市,361100,360000,1787858
鹰潭市,360600,360000,1788406
新余市,360500,360000,1788508
抚州市,361000,360000,1790251
南昌市,360100,360000,1800163
赣州市,360700,360000,1802495
景德镇市,360200,360000,1804156
九江市,360400,360000,1805179
景德镇市,360200,360000,1805680
南昌市,360100,360000,1806222
赣州市,360700,360000,1810638
抚州市,361000,360000,1810820
赣州市,360700,360000,1812284
赣州市,360700,360000,1923309
赣州市,360700,360000,1923411
吉安市,360800,360000,1924018
抚州市,361000,360000,7328951
吉安市,360800,360000,11258707
潍坊市,370700,370000,1783987
聊城市,371500,370000,1785094
淄博市,370300,370000,1785286
枣庄市,370400,370000,1785453
德州市,371400,370000,1785979
临沂市,371300,370000,1786455
潍坊市,370700,370000,1786731
烟台市,370600,370000,1787093
聊城市,371500,370000,1787601
泰安市,370900,370000,1788618
济宁市,370800,370000,1791428
威海市,371000,370000,1791673
潍坊市,370700,370000,1791681
泰安市,370900,370000,1793724
青岛市,370200,370000,1794479
潍坊市,370700,370000,1794794
菏泽市,371700,370000,1795919
青岛市,370200,370000,1796328
日照市,371100,370000,1797132
青岛市,370200,370000,1797929
德州市,371400,370000,1798623
青岛市,370200,370000,1798821
泰安市,370900,370000,1799348
淄博市,370300,370000,1799897
烟台市,370600,370000,1802550
德州市,371400,370000,1803317
聊城市,371500,370000,1803367
德州市,371400,370000,1803437
聊城市,371500,370000,1803834
烟台市,370600,370000,1804578
莱芜市,371200,370000,1804591
济宁市,370800,370000,1805518
济南市,370100,370000,1805753
青岛市,370200,370000,1805757
青岛市,370200,370000,1806096
滨州市,371600,370000,1806824
菏泽市,371700,370000,1808198
潍坊市,370700,370000,1810458
临沂市,371300,370000,1811440
东营市,370500,370000,1812101
济南市,370100,370000,1812592
德州市,371400,370000,1812955
烟台市,370600,370000,1812988
潍坊市,370700,370000,1815482
济南市,370100,370000,1815585
潍坊市,370700,370000,1815669
滨州市,371600,370000,1816251
淄博市,370300,370000,1816265
滨州市,371600,370000,1816336
临沂市,371300,370000,1816406
潍坊市,370700,370000,1817990
青岛市,370200,370000,1912404
驻马店市,411700,410000,1783873
商丘市,411400,410000,1783934
周口市,411600,410000,1784130
郑州市,410100,410000,1784658
安阳市,410500,410000,1785294
许昌市,411000,410000,1785566
南阳市,411300,410000,1785655
新乡市,410700,410000,1787165
鹤壁市,410600,410000,1787874
许昌市,411000,410000,1788046
郑州市,410100,410000,1788466
信阳市,411500,410000,1788534
新乡市,410700,410000,1788572
信阳市,411500,410000,1788575
郑州市,410100,410000,1788911
郑州市,410100,410000,1789897
三门峡市,411200,410000,1796669
焦作市,410800,410000,1797557
濮阳市,410900,410000,1798422
平顶山市,410400,410000,1798827
南阳市,411300,410000,1799629
郑州市,410100,410000,1800433
焦作市,410800,410000,1800684
洛阳市,410300,410000,1801792
漯河市,411100,410000,1801934
平顶山市,410400,410000,1803359
开封市,410200,410000,1804879
省直辖县级行政区划,419000,410000,1805012
新乡市,410700,410000,1805031
焦作市,410800,410000,1805987
洛阳市,410300,410000,1807683
郑州市,410100,410000,1808520
鹤壁市,410600,410000,1808770
三门峡市,411200,410000,1809289
南阳市,411300,410000,1812990
郑州市,410100,410000,1813016
南阳市,411300,410000,7042115
襄阳市,420600,420000,1785462
湖北省直辖县级行政区划,429000,420000,1786067
孝感市,420900,420000,1786640
襄阳市,420600,420000,1786759
宜昌市,420500,420000,1786764
荆州市,421000,420000,1788268
荆州市,421000,420000,1789137
湖北省直辖县级行政区划,429000,420000,1790371
襄阳市,420600,420000,1790587
武汉市,420100,420000,1791247
十堰市,420300,420000,1792980
十堰市,420300,420000,1794903
襄阳市,420600,420000,1804386
湖北省直辖县级行政区划,429000,420000,1805618
武汉市,420100,420000,1806949
孝感市,420900,420000,1808977
襄阳市,420600,420000,1809610
十堰市,420300,420000,1811528
鄂州市,420700,420000,1811619
恩施土家族苗族自治州,422800,420000,1811720
黄石市,420200,420000,1813206
十堰市,420300,420000,1813828
株洲市,430200,430000,1783763
怀化市,431200,430000,1784525
岳阳市,430600,430000,1785884
永州市,431100,430000,1786217
怀化市,431200,430000,1788863
常德市,430700,430000,1791121
邵阳市,430500,430000,1793440
湘潭市,430300,430000,1795860
娄底市,431300,430000,1802238
邵阳市,430500,430000,1805380
长沙市,430100,430000,1806691
益阳市,430900,430000,1808316
衡阳市,430400,430000,1808370
郴州市,431000,430000,1815059
怀化市,431200,430000,1815068
郴州市,431000,430000,1815075
长沙市,430100,430000,1815577
永州市,431100,430000,1817247
衡阳市,430400,430000,1909764
常德市,430700,430000,1928504
株洲市,430200,430000,1929567
永州市,431100,430000,1929686
娄底市,431300,430000,1930120
株洲市,430200,430000,1930236
衡阳市,430400,430000,1930298
怀化市,431200,430000,1981487
怀化市,431200,430000,1981543
怀化市,431200,430000,1982639
怀化市,431200,430000,1983001
邵阳市,430500,430000,1986732
永州市,431100,430000,1994604
永州市,431100,430000,6413837
永州市,431100,430000,6422081
湘西土家族苗族自治州,433100,430000,7059642
长沙市,430100,430000,10326334
肇庆市,441200,440000,1784853
湛江市,440800,440000,1784990
云浮市,445300,440000,1785725
河源市,441600,440000,1786112
珠海市,440400,440000,1790437
湛江市,440800,440000,1793886
东莞市,441900,440000,1794905
中山市,442000,440000,1795060
深圳市,440300,440000,1795565
韶关市,440200,440000,1795874
江门市,440700,440000,1796989
揭阳市,445200,440000,1797121
清远市,441800,440000,1797945
肇庆市,441200,440000,1799967
湛江市,440800,440000,1800829
茂名市,440900,440000,1801180
佛山市,440600,440000,1802594
广州市,440100,440000,1803791
江门市,440700,440000,1806299
阳江市,441700,440000,1806408
惠州市,441300,440000,1806776
江门市,440700,440000,1806882
茂名市,440900,440000,1806960
广州市,440100,440000,1807301
广州市,440100,440000,1809858
广州市,440100,440000,1809935
茂名市,440900,440000,1810295
佛山市,440600,440000,1811103
江门市,440700,440000,1811729
茂名市,440900,440000,1812057
东莞市,441900,440000,1812545
云浮市,445300,440000,1813416
佛山市,440600,440000,1814082
潮州市,445100,440000,1815395
中山市,442000,440000,1913150
广州市,440100,440000,1913155
茂名市,440900,440000,1913287
阳江市,441700,440000,1913396
江门市,440700,440000,1913561
肇庆市,441200,440000,1914540
湛江市,440800,440000,1915223
河源市,441600,440000,1919287
梅州市,441400,440000,1919477
肇庆市,441200,440000,1920318
揭阳市,445200,440000,1997068
汕头市,440500,440000,1998029
江门市,440700,440000,6854549
东莞市,441900,440000,7001854
玉林市,450900,450000,1785781
钦州市,450700,450000,1790160
梧州市,450400,450000,1790840
桂林市,450300,450000,1797352
钦州市,450700,450000,1797551
南宁市,450100,450000,1799869
柳州市,450200,450000,1803300
来宾市,451300,450000,1804609
南宁市,450100,450000,1808361
河池市,451200,450000,1808759
贵港市,450800,450000,1809486
桂林市,450300,450000,1809498
贵港市,450800,450000,1809532
南宁市,450100,450000,1809867
百色市,451000,450000,1816269
玉林市,450900,450000,1816303
北海市,450500,450000,1816705
崇左市,451400,450000,1901492
桂林市,450300,450000,1993465
崇左市,451400,450000,9904823
桂林市,450300,450000,9995902
海南省直辖县级行政区划,469000,460000,1791779
海南省直辖县级行政区划,469000,460000,1799824
海南省直辖县级行政区划,469000,460000,1805505
海南省直辖县级行政区划,469000,460000,1806488
海口市,460100,460000,1809054
海口市,460100,460000,1809078
海南省直辖县级行政区划,469000,460000,1909789
儋州市,460400,460000,1914723
儋州市,460400,460000,1914922
海南省直辖县级行政区划,469000,460000,1915956
海南省直辖县级行政区划,469000,460000,1916045
重庆市,500000,500000,1786378
重庆市,500000,500000,1806348
重庆市,500000,500000,1809380
重庆市,500000,500000,1814905
重庆市,500000,500000,1814906
重庆市,500000,500000,1816790
重庆市,500000,500000,1904052
资阳市,512000,510000,1783683
自贡市,510300,510000,1783745
广安市,511600,510000,1785946
宜宾市,511500,510000,1786770
雅安市,511800,510000,1787816
成都市,510100,510000,1794299
攀枝花市,510400,510000,1798998
广安市,511600,510000,1799194
内江市,511000,510000,1799491
南充市,511300,510000,1800146
绵阳市,510700,510000,1800627
泸州市,510500,510000,1801640
德阳市,510600,510000,1801982
乐山市,511100,510000,1804153
广元市,510800,510000,1806466
广元市,510800,510000,1808238
成都市,510100,510000,1809831
德阳市,510600,510000,1812961
达州市,511700,510000,1813325
成都市,510100,510000,1815286
巴中市,511900,510000,1816807
南充市,511300,510000,1816924
绵阳市,510700,510000,1885823
自贡市,510300,510000,6919606
乐山市,511100,510000,6958905
雅安市,511800,510000,6981365
安顺市,520400,520000,1550843
六盘水市,520200,520000,1551487
遵义市,520300,520000,1783621
铜仁市,520600,520000,1792592
黔东南苗族侗族自治州,522600,520000,1804866
黔西南布依族苗族自治州,522300,520000,1807566
贵阳市,520100,520000,1809445
贵阳市,520100,520000,1809461
黔南布依族苗族自治州,522700,520000,1811764
毕节市,520500,520000,1816373
安顺市,520400,520000,1817968
黔西南布依族苗族自治州,522300,520000,10005239
迪庆藏族自治州,533400,530000,1280013
德宏傣族景颇族自治州,533100,530000,1280570
玉溪市,530400,530000,1784185
昭通市,530600,530000,1784841
昆明市,530100,530000,1785694
西双版纳傣族自治州,532800,530000,1785710
红河哈尼族彝族自治州,532500,530000,1786467
曲靖市,530300,530000,1797318
普洱市,530800,530000,1799389
玉溪市,530400,530000,1803670
昆明市,530100,530000,1804651
红河哈尼族彝族自治州,532500,530000,1804850
红河哈尼族彝族自治州,532500,530000,1806146
红河哈尼族彝族自治州,532500,530000,1810240
大理白族自治州,532900,530000,1814093
楚雄彝族自治州,532300,530000,1814760
昆明市,530100,530000,6825231
文山壮族苗族自治州,532600,530000,8505006
拉萨市,540100,540000,1279685
拉萨市,540100,540000,1280737
山南地区,542200,540000,6559575
日喀则市,542300,540000,7929750
林芝地区,542600,540000,7930300
日喀则地区,542300,540000,8046599
日喀则地区,542300,540000,9088338
汉中市,610700,610000,1787266
咸阳市,610400,610000,1787458
延安市,610600,610000,1787765
安康市,610900,610000,1789065
咸阳市,610400,610000,1790353
西安市,610100,610000,1790630
渭南市,610500,610000,1791636
宝鸡市,610300,610000,1794593
商洛市,611000,610000,1796068
西安市,610100,610000,1796480
咸阳市,610400,610000,1796527
榆林市,610800,610000,1800483
汉中市,610700,610000,1808857
宝鸡市,610300,610000,1809263
西安市,610100,610000,1998322
咸阳市,610400,610000,2000611
咸阳市,610400,610000,2001042
西安市,610100,610000,2001189
铜川市,610200,610000,7064006
张掖市,620700,620000,1785036
平凉市,620800,620000,1798760
庆阳市,621000,620000,1799353
武威市,620600,620000,1803936
兰州市,620100,620000,1804430
兰州市,620100,620000,1810676
定西市,621100,620000,1812749
陇南市,621200,620000,1815188
白银市,620400,620000,1817240
定西市,621100,620000,7348569
西宁市,630100,630000,1280239
西宁市,630100,630000,1788852
海东地区,632100,630000,1810777
银川市,640100,640000,1786657
银川市,640100,640000,1799355
石嘴山市,640200,640000,1813344
喀什地区,653100,650000,1280849
伊犁哈萨克自治州,654000,650000,1529013
乌鲁木齐市,650100,650000,1529047
乌鲁木齐市,650100,650000,1529102
新疆维吾尔自治区直辖县级行政区划,659000,650000,1529195
伊犁哈萨克自治州,654000,650000,1529355
巴音郭楞蒙古自治州,652800,650000,1529376
克拉玛依市,650200,650000,1529401
博尔塔拉蒙古自治州,652700,650000,1529417
哈密地区,652200,650000,1529484
昌吉回族自治州,652300,650000,1529569
台湾,710000,710000,1665194
台湾,710000,710000,1665443
台湾,710000,710000,1665615
台湾,710000,710000,1665892
台湾,710000,710000,1665982
台湾,710000,710000,1666692
台湾,710000,710000,1666762
台湾,710000,710000,1666907
台湾,710000,710000,1667061
台湾,710000,710000,1667905
台湾,710000,710000,1668254
台湾,710000,710000,1668284
台湾,710000,710000,1668341
台湾,710000,710000,1668355
台湾,710000,710000,1668399
台湾,710000,710000,1668551
台湾,710000,710000,1668724
台湾,710000,710000,1670029
台湾,710000,710000,1670141
台湾,710000,710000,1670310
台湾,710000,710000,1670321
台湾,710000,710000,1670334
台湾,710000,710000,1670481
台湾,710000,710000,1670696
台湾,710000,710000,1670697
台湾,710000,710000,1670783
台湾,710000,710000,1670826
台湾,710000,710000,1670897
台湾,710000,710000,1670909
台湾,710000,710000,1670948
台湾,710000,710000,1671159
台湾,710000,710000,1671407
台湾,710000,710000,1671416
台湾,710000,710000,1671468
台湾,710000,710000,1671566
台湾,710000,710000,1671913
台湾,710000,710000,1671971
台湾,710000,710000,1672228
台湾,710000,710000,1672414
台湾,710000,710000,1672610
台湾,710000,710000,1673088
台湾,710000,710000,1673820
台湾,710000,710000,1674199
台湾,710000,710000,1674504
台湾,710000,710000,1674848
台湾,710000,710000,1675131
台湾,710000,710000,1675151
台湾,710000,710000,1676242
台湾,710000,710000,1676538
台湾,710000,710000,1676821
台湾,710000,710000,1677086
台湾,710000,710000,1677112
台湾,710000,710000,1677121
台湾,710000,710000,1677308
台湾,710000,710000,1677698
台湾,710000,710000,1678008
台湾,710000,710000,1678228
台湾,710000,710000,1678655
台湾,710000,710000,1678835
台湾,710000,710000,1678836
台湾,710000,710000,1679033
台湾,710000,710000,1679079
台湾,710000,710000,1679134
台湾,710000,710000,1679136
台湾,710000,710000,1679287
台湾,710000,710000,1679310
台湾,710000,710000,1679333
台湾,710000,710000,1679346
台湾,710000,710000,1679350
台湾,710000,710000,6574590
台湾,710000,710000,6601943
台湾,710000,710000,6646080
台湾,710000,710000,6646170
台湾,710000,710000,6646185
台湾,710000,710000,6646242
台湾,710000,710000,6648728
台湾,710000,710000,6652182
台湾,710000,710000,6728742
台湾,710000,710000,6729086
台湾,710000,710000,6748186
台湾,710000,710000,6949678
台湾,710000,710000,7502065
台湾,710000,710000,11702713
香港,810000,810000,1818209
香港,810000,810000,1818222
香港,810000,810000,1818248
香港,810000,810000,1818268
香港,810000,810000,1818304
香港,810000,810000,1818358
香港,810000,810000,1818428
香港,810000,810000,1818444
香港,810000,810000,1818447
香港,810000,810000,1818480
香港,810000,810000,1818501
香港,810000,810000,1818506
香港,810000,810000,1818544
香港,810000,810000,1818558
香港,810000,810000,1818627
香港,810000,810000,1818650
香港,810000,810000,1818721
香港,810000,810000,1818735
香港,810000,810000,1818833
香港,810000,810000,1818845
香港,810000,810000,1818871
香港,810000,810000,1818905
香港,810000,810000,1818911
香港,810000,810000,1818916
香港,810000,810000,1818950
香港,810000,810000,1818953
香港,810000,810000,1819003
香港,810000,810000,1819029
香港,810000,810000,1819047
香港,810000,810000,1819064
香港,810000,810000,1819165
香港,810000,810000,1819184
香港,810000,810000,1819248
香港,810000,810000,1819270
香港,810000,810000,1819283
香港,810000,810000,1819353
香港,810000,810000,1819361
香港,810000,810000,1819366
香港,810000,810000,1819374
香港,810000,810000,1819400
香港,810000,810000,1819554
香港,810000,810000,1819567
香港,810000,810000,1819570
香港,810000,810000,1819595
香港,810000,810000,1819602
香港,810000,810000,1819609
香港,810000,810000,1819638
香港,810000,810000,1819706
香港,810000,810000,1819713
香港,810000,810000,1819718
香港,810000,810000,1819729
香港,810000,810000,1819730
香港,810000,810000,1819731
香港,810000,810000,1819757
香港,810000,810000,1819783
香港,810000,810000,1819855
香港,810000,810000,1819873
香港,810000,810000,1819894
香港,810000,810000,1819907
香港,810000,810000,1819952
香港,810000,810000,1819954
香港,810000,810000,1819968
香港,810000,810000,1819980
香港,810000,810000,1820000
香港,810000,810000,1820002
香港,810000,810000,6942153
香港,810000,810000,6957898
香港,810000,810000,7533608
香港,810000,810000,7533609
香港,810000,810000,7533610
香港,810000,810000,7533614
香港,810000,810000,7533617
香港,810000,810000,8223931
香港,810000,810000,8223932
澳门,820000,820000,1821263
澳门,820000,820000,1821274
澳门,820000,820000,1821275

